age,young,mid,old,vold,job,admin,bluecollar,entrepreneur,housemaid,management,retired,selfemployed,student,services,technician,unemployed,marital,married,single,divorced,education,primary,secondary,tertiary,default,balance,housing,loan,contact,day,month,duration,campaign,campaign4,campaign8,campaign12,campaign16,pdays,previous,poutcome,po1failure,po2other,po3success,y
48,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,926,0,0,0,15,feb,382,4,1,0,0,0,185,6,success,0,0,1,1
46,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,349,0,0,0,15,feb,295,2,1,0,0,0,616,1,failure,1,0,0,1
32,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,484,1,0,0,15,feb,83,6,0,1,0,0,187,3,success,0,0,1,1
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2987,1,0,0,15,feb,93,1,1,0,0,0,91,9,failure,1,0,0,1
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,197,0,0,0,15,feb,531,1,1,0,0,0,91,2,success,0,0,1,1
23,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,431,0,0,0,15,feb,201,3,1,0,0,0,186,2,success,0,0,1,1
58,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,169,0,0,0,15,feb,216,1,1,0,0,0,91,4,success,0,0,1,1
45,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,226,1,0,0,15,feb,91,4,1,0,0,0,185,6,success,0,0,1,1
47,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,single,0,1,0,tertiary,0,0,1,0,44,0,0,0,15,feb,374,1,1,0,0,0,185,1,success,0,0,1,0
30,1,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,single,0,1,0,secondary,0,1,0,0,2424,0,0,0,15,feb,337,1,1,0,0,0,95,2,success,0,0,1,1
30,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,41,1,0,0,15,feb,68,4,1,0,0,0,186,2,success,0,0,1,0
23,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,1234,0,0,0,15,feb,379,1,1,0,0,0,91,1,success,0,0,1,1
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,271,1,0,0,15,feb,308,1,1,0,0,0,94,4,success,0,0,1,1
77,0,0,0,1,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,2590,0,0,1,15,feb,112,5,0,1,0,0,94,15,success,0,0,1,0
61,0,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,52587,0,0,0,15,feb,394,3,1,0,0,0,189,1,success,0,0,1,1
27,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,535,0,0,0,15,feb,171,1,1,0,0,0,91,2,success,0,0,1,1
50,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,5361,0,0,0,18,feb,276,3,1,0,0,0,195,1,failure,1,0,0,0
58,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,473,0,0,0,18,feb,1109,1,1,0,0,0,262,1,success,0,0,1,1
52,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,195,1,0,0,18,feb,220,1,1,0,0,0,63,5,failure,1,0,0,1
26,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,3411,0,0,0,18,feb,236,1,1,0,0,0,183,2,success,0,0,1,0
59,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2764,0,0,0,18,feb,459,1,1,0,0,0,56,3,failure,1,0,0,0
64,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1612,0,0,0,18,feb,362,1,1,0,0,0,183,4,failure,1,0,0,0
38,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,407,1,1,0,18,feb,146,1,1,0,0,0,183,1,failure,1,0,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,660,0,0,0,18,feb,318,1,1,0,0,0,561,2,success,0,0,1,1
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,681,0,0,0,18,feb,737,1,1,0,0,0,561,2,success,0,0,1,1
66,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2326,0,1,0,18,feb,232,1,1,0,0,0,181,1,success,0,0,1,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2213,0,0,0,18,feb,240,1,1,0,0,0,385,9,failure,1,0,0,0
52,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,961,0,1,0,18,feb,222,1,1,0,0,0,553,4,failure,1,0,0,1
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,455,1,0,0,19,feb,255,2,1,0,0,0,555,6,success,0,0,1,1
59,0,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2013,0,0,0,19,feb,222,4,1,0,0,0,94,2,success,0,0,1,1
47,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1568,1,0,0,19,feb,388,1,1,0,0,0,262,7,success,0,0,1,1
48,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,0,1,0,19,feb,204,4,1,0,0,0,182,1,success,0,0,1,1
56,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,16432,0,0,0,19,feb,702,2,1,0,0,0,189,2,failure,1,0,0,0
60,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,1,0,0,0,19,feb,302,1,1,0,0,0,184,1,success,0,0,1,1
27,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,tertiary,0,0,1,0,5741,0,0,0,22,feb,368,1,1,0,0,0,185,2,failure,1,0,0,0
59,0,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,divorced,0,0,1,secondary,0,1,0,0,7469,0,0,0,22,feb,287,1,1,0,0,0,130,1,failure,1,0,0,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,763,0,0,0,22,feb,543,1,1,0,0,0,189,1,failure,1,0,0,1
64,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,243,0,0,0,22,feb,144,1,1,0,0,0,175,1,failure,1,0,0,0
55,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,2204,0,0,0,22,feb,261,1,1,0,0,0,264,1,failure,1,0,0,1
57,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1686,0,0,1,22,feb,219,4,1,0,0,0,311,2,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,4321,0,0,0,22,feb,276,3,1,0,0,0,167,3,failure,1,0,0,0
60,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,0,0,1,22,feb,230,2,1,0,0,0,126,6,failure,1,0,0,0
23,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,381,0,0,0,23,feb,696,1,1,0,0,0,189,2,other,0,1,0,1
80,0,0,0,1,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,0,0,0,0,23,feb,639,1,1,0,0,0,189,1,failure,1,0,0,1
29,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,67,0,0,0,23,feb,211,1,1,0,0,0,187,5,success,0,0,1,1
47,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,368,0,0,0,23,feb,269,1,1,0,0,0,187,5,success,0,0,1,1
45,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,483,0,0,0,23,feb,95,2,1,0,0,0,265,11,other,0,1,0,1
35,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,11219,0,0,0,23,feb,135,1,1,0,0,0,195,3,failure,1,0,0,0
37,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,tertiary,0,0,1,0,7620,0,0,1,23,feb,367,1,1,0,0,0,176,6,failure,1,0,0,1
29,1,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,805,0,0,0,23,feb,132,1,1,0,0,0,103,7,failure,1,0,0,1
40,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,0,1,0,0,23,feb,228,2,1,0,0,0,182,6,failure,1,0,0,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,101,1,0,0,23,feb,393,2,1,0,0,0,130,1,other,0,1,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,747,0,0,0,23,feb,141,2,1,0,0,0,176,3,failure,1,0,0,0
43,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,10072,0,0,0,24,feb,145,1,1,0,0,0,100,4,failure,1,0,0,0
54,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,65,0,0,0,24,feb,87,1,1,0,0,0,91,3,failure,1,0,0,0
20,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,215,0,0,0,24,feb,175,1,1,0,0,0,92,6,success,0,0,1,1
48,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,5473,0,0,0,24,feb,127,2,1,0,0,0,184,2,success,0,0,1,1
38,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,711,1,0,0,24,feb,254,5,0,1,0,0,140,1,other,0,1,0,0
60,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,106,0,0,0,24,feb,137,1,1,0,0,0,187,4,success,0,0,1,1
70,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,2346,0,0,0,24,feb,694,1,1,0,0,0,184,5,failure,1,0,0,1
52,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,196,1,1,0,24,feb,116,1,1,0,0,0,273,3,failure,1,0,0,0
25,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,469,0,0,0,24,feb,524,1,1,0,0,0,187,2,success,0,0,1,0
77,0,0,0,1,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,680,0,0,1,24,feb,513,2,1,0,0,0,89,7,failure,1,0,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,255,0,0,0,24,feb,562,2,1,0,0,0,183,10,success,0,0,1,1
33,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,1852,0,0,1,25,feb,371,1,1,0,0,0,204,3,other,0,1,0,0
71,0,0,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,15265,0,0,0,25,feb,865,1,1,0,0,0,192,2,failure,1,0,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,tertiary,0,0,1,0,8023,0,0,0,25,feb,196,1,1,0,0,0,87,4,failure,1,0,0,0
63,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,973,0,0,0,25,feb,318,1,1,0,0,0,388,1,success,0,0,1,1
59,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,7766,1,0,0,25,feb,1422,1,1,0,0,0,461,1,failure,1,0,0,1
22,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,948,0,0,1,25,feb,169,1,1,0,0,0,191,3,success,0,0,1,1
30,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,48,0,0,0,25,feb,217,1,1,0,0,0,191,2,success,0,0,1,1
70,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,4,0,0,0,25,feb,511,5,0,1,0,0,125,4,failure,1,0,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,688,0,0,0,25,feb,293,3,1,0,0,0,268,2,failure,1,0,0,0
24,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,486,0,0,0,26,feb,281,2,1,0,0,0,270,2,other,0,1,0,0
52,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,117,0,0,0,26,feb,959,3,1,0,0,0,186,6,success,0,0,1,1
71,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,0,0,0,0,26,feb,771,1,1,0,0,0,171,1,success,0,0,1,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,71,0,0,0,26,feb,335,3,1,0,0,0,102,2,failure,1,0,0,1
56,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,1938,0,1,0,26,feb,229,1,1,0,0,0,192,4,success,0,0,1,1
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,3654,0,0,0,26,feb,262,1,1,0,0,0,274,2,other,0,1,0,0
30,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,5359,0,0,0,26,feb,427,1,1,0,0,0,191,3,success,0,0,1,1
28,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,1925,0,0,0,26,feb,139,1,1,0,0,0,93,3,success,0,0,1,0
48,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,3519,0,1,0,26,feb,229,1,1,0,0,0,60,2,failure,1,0,0,0
60,0,0,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,211,0,0,0,26,feb,480,2,1,0,0,0,189,1,failure,1,0,0,0
59,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,315,0,0,0,2,mar,591,1,1,0,0,0,176,2,failure,1,0,0,1
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1113,0,0,0,2,mar,229,1,1,0,0,0,182,1,success,0,0,1,1
28,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-46,1,0,0,2,mar,525,1,1,0,0,0,89,11,failure,1,0,0,1
31,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,4129,0,0,0,2,mar,105,1,1,0,0,0,182,1,failure,1,0,0,0
36,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,1407,0,0,0,2,mar,328,1,1,0,0,0,109,3,other,0,1,0,0
28,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,598,1,0,0,2,mar,177,1,1,0,0,0,288,2,failure,1,0,0,1
26,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,162,1,0,0,2,mar,185,2,1,0,0,0,130,8,other,0,1,0,0
56,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1947,0,0,0,2,mar,225,2,1,0,0,0,123,5,failure,1,0,0,1
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1027,1,0,0,2,mar,313,1,1,0,0,0,152,2,success,0,0,1,1
47,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,primary,1,0,0,0,235,0,0,0,2,mar,136,2,1,0,0,0,203,1,other,0,1,0,1
60,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,2,0,0,0,2,mar,228,4,1,0,0,0,390,2,other,0,1,0,1
27,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,tertiary,0,0,1,0,311,0,0,1,2,mar,187,3,1,0,0,0,322,1,other,0,1,0,1
40,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,single,0,1,0,tertiary,0,0,1,0,7968,0,0,0,2,mar,263,2,1,0,0,0,180,2,success,0,0,1,1
25,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,154,0,0,0,3,mar,141,1,1,0,0,0,180,2,failure,1,0,0,1
29,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,2489,1,0,0,3,mar,355,1,1,0,0,0,86,5,failure,1,0,0,1
68,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1146,0,0,0,3,mar,153,2,1,0,0,0,110,3,success,0,0,1,1
38,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1559,0,0,0,3,mar,136,2,1,0,0,0,280,1,failure,1,0,0,1
34,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,5320,0,0,0,3,mar,114,6,0,1,0,0,467,5,other,0,1,0,0
23,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,287,0,0,1,3,mar,700,3,1,0,0,0,180,1,other,0,1,0,0
47,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,4,mar,194,2,1,0,0,0,181,3,failure,1,0,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,354,0,0,0,4,mar,177,2,1,0,0,0,133,5,other,0,1,0,1
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2667,1,0,0,4,mar,251,1,1,0,0,0,181,4,failure,1,0,0,1
42,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,144,0,0,0,4,mar,148,1,1,0,0,0,87,4,failure,1,0,0,1
39,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,tertiary,0,0,1,0,508,0,0,0,4,mar,431,1,1,0,0,0,122,3,failure,1,0,0,0
26,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,760,1,0,0,4,mar,456,2,1,0,0,0,281,5,success,0,0,1,1
73,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,1050,0,0,0,4,mar,562,3,1,0,0,0,181,2,failure,1,0,0,1
70,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,6850,0,0,1,5,mar,252,3,1,0,0,0,183,1,failure,1,0,0,0
68,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2820,0,0,0,5,mar,158,1,1,0,0,0,92,3,success,0,0,1,0
26,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,secondary,0,1,0,0,5296,0,0,0,5,mar,229,1,1,0,0,0,205,1,failure,1,0,0,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1390,0,0,0,5,mar,77,1,1,0,0,0,179,5,failure,1,0,0,0
64,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1644,0,0,1,5,mar,341,4,1,0,0,0,179,4,success,0,0,1,1
26,1,0,0,0,student,0,0,0,0,0,0,0,1,0,0,0,single,0,1,0,tertiary,0,0,1,0,294,0,0,0,5,mar,87,1,1,0,0,0,91,2,success,0,0,1,1
27,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,3529,0,1,0,5,mar,162,1,1,0,0,0,179,2,failure,1,0,0,0
30,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,201,1,0,0,5,mar,116,7,0,1,0,0,186,13,success,0,0,1,0
40,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,single,0,1,0,secondary,0,1,0,0,334,0,0,0,5,mar,219,1,1,0,0,0,91,6,other,0,1,0,1
64,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1220,0,0,0,5,mar,84,1,1,0,0,0,88,1,failure,1,0,0,0
36,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,52,1,0,0,5,mar,498,2,1,0,0,0,179,7,success,0,0,1,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,2240,0,0,0,8,mar,264,2,1,0,0,0,278,1,success,0,0,1,1
49,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,3293,0,0,0,8,mar,111,3,1,0,0,0,585,6,other,0,1,0,0
51,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2635,0,0,0,8,mar,209,2,1,0,0,0,188,3,success,0,0,1,0
31,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,tertiary,0,0,1,0,1570,1,0,0,8,mar,277,4,1,0,0,0,286,1,failure,1,0,0,1
59,0,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,957,0,0,0,8,mar,301,1,1,0,0,0,89,2,success,0,0,1,1
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2161,0,0,0,9,mar,139,2,1,0,0,0,181,3,success,0,0,1,1
31,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,147,0,0,0,9,mar,469,1,1,0,0,0,181,2,success,0,0,1,1
76,0,0,0,1,retired,0,0,0,0,0,1,0,0,0,0,0,divorced,0,0,1,primary,1,0,0,0,802,0,0,0,9,mar,241,1,1,0,0,0,181,5,success,0,0,1,1
35,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,294,1,0,0,9,mar,301,1,1,0,0,0,90,4,success,0,0,1,1
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,158,0,0,0,9,mar,212,3,1,0,0,0,181,6,success,0,0,1,1
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,9,mar,305,1,1,0,0,0,326,1,success,0,0,1,1
36,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,4721,0,0,0,9,mar,288,2,1,0,0,0,90,3,success,0,0,1,1
51,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,3764,0,0,1,9,mar,450,3,1,0,0,0,181,6,success,0,0,1,1
52,0,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,1416,0,0,0,10,mar,436,2,1,0,0,0,182,1,success,0,0,1,1
51,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,66,1,0,0,10,mar,138,1,1,0,0,0,478,2,failure,1,0,0,0
29,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,1448,0,0,0,10,mar,217,1,1,0,0,0,184,7,other,0,1,0,0
46,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,461,0,0,0,10,mar,127,1,1,0,0,0,70,2,success,0,0,1,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,494,0,0,0,10,mar,106,2,1,0,0,0,478,3,failure,1,0,0,1
58,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1016,0,0,1,11,mar,78,2,1,0,0,0,91,1,failure,1,0,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,0,0,0,11,mar,129,4,1,0,0,0,107,2,failure,1,0,0,0
26,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,3730,1,0,0,11,mar,93,1,1,0,0,0,98,4,other,0,1,0,0
79,0,0,0,1,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,3025,0,0,1,11,mar,184,1,1,0,0,0,90,6,success,0,0,1,0
29,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1351,0,0,0,11,mar,228,1,1,0,0,0,91,1,failure,1,0,0,0
75,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1765,0,0,1,11,mar,282,2,1,0,0,0,181,2,success,0,0,1,0
